Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
58,1,0,0,0,116,235000000.0,7833.33
43,1,0,1,0,103,700000000.0,23333.33
58,1,0,0,0,116,255000000.0,8500.0
103,2,1,1,1,53,4000000000.0,133333.33
70,1,1,1,1,119,5100000000.0,170000.0
150,3,1,1,1,119,9750000000.0,325000.0
65,1,0,1,0,114,320000000.0,10666.67
140,2,0,1,1,94,5400000000.0,180000.0
79,2,0,1,1,169,1400000000.0,46666.67
97,2,0,0,1,75,2300000000.0,76666.67
90,2,1,1,1,94,6230000000.0,207666.67
175,3,1,1,1,183,8600000000.0,286666.67
90,2,1,1,1,94,6500000000.0,216666.67
58,1,1,1,0,31,3000000000.0,100000.0
100,2,1,1,1,90,5300000000.0,176666.67
135,2,0,0,0,144,3800000000.0,126666.67
185,3,1,1,1,44,16200000000.0,540000.0
50,1,0,1,0,109,1745000000.0,58166.67
85,2,1,1,1,142,2000000000.0,66666.67
110,3,1,1,1,1,4250000000.0,141666.67
67,2,1,1,1,27,3150000000.0,105000.0
190,3,1,1,1,41,9500000000.0,316666.67
95,2,1,1,1,176,6300000000.0,210000.0
55,1,1,1,0,142,1050000000.0,35000.0
75,2,0,0,1,116,550000000.0,18333.33
87,2,1,1,1,75,1860000000.0,62000.0
42,1,1,1,1,75,930000000.0,31000.0
80,1,1,1,1,76,4500000000.0,150000.0
102,2,1,1,1,136,5000000000.0,166666.67
140,3,1,1,1,41,7300000000.0,243333.33
120,2,1,1,1,136,6000000000.0,200000.0
212,4,1,1,0,51,36000000000.0,1200000.0
62,2,1,1,0,123,2100000000.0,70000.0
41,1,0,0,1,169,790000000.0,26333.33
75,2,0,1,1,75,1700000000.0,56666.67
57,1,1,1,1,169,990000000.0,33000.0
50,1,1,1,1,66,1500000000.0,50000.0
54,1,1,1,1,123,2820000000.0,94000.0
133,3,1,1,1,120,7500000000.0,250000.0
97,2,1,1,1,151,5600000000.0,186666.67
165,3,1,1,1,106,17655000000.0,588500.0
59,1,1,1,1,126,1150000000.0,38333.33
60,2,1,1,0,80,1450000000.0,48333.33
135,2,1,1,1,98,9970000000.0,332333.33
60,1,0,1,0,20,740000000.0,24666.67
52,1,1,1,1,106,4600000000.0,153333.33
65,1,1,1,1,66,1530000000.0,51000.0
95,2,1,1,1,152,3150000000.0,105000.0
60,1,1,1,0,109,2280000000.0,76000.0
92,2,1,1,1,116,590000000.0,19666.67
83,2,1,1,1,98,4900000000.0,163333.33
72,2,1,1,0,158,2090000000.0,69666.67
122,3,1,1,1,176,6000000000.0,200000.0
118,2,1,1,1,151,10300000000.0,343333.33
120,2,1,1,1,175,3480000000.0,116000.0
115,3,1,1,0,58,6400000000.0,213333.33
102,2,1,1,1,161,1225000000.0,40833.33
65,2,1,1,1,152,2400000000.0,80000.0
70,2,1,1,0,123,2170000000.0,72333.33
66,2,1,1,1,27,2620000000.0,87333.33
60,1,1,1,0,123,2700000000.0,90000.0
46,1,1,1,0,152,1650000000.0,55000.0
180,3,1,1,1,106,16000000000.0,533333.33
60,1,0,1,0,82,1900000000.0,63333.33
145,3,1,1,1,154,1740000000.0,58000.0
63,1,1,1,1,139,1620000000.0,54000.0
58,1,1,1,1,75,1300000000.0,43333.33
83,2,1,1,1,152,3200000000.0,106666.67
136,3,1,1,1,139,5150000000.0,171666.67
68,2,0,1,0,114,510000000.0,17000.0
55,1,0,1,1,173,1400000000.0,46666.67
600,2,0,0,0,32,4000000000.0,133333.33
89,2,1,1,1,147,3150000000.0,105000.0
101,2,1,1,1,98,7300000000.0,243333.33
85,2,1,1,1,147,2975000000.0,99166.67
87,3,0,0,1,116,488000000.0,16266.67
73,1,1,1,1,163,2200000000.0,73333.33
145,3,1,1,1,154,1740000000.0,58000.0
98,2,1,1,1,118,550000000.0,18333.33
90,2,1,1,1,27,3600000000.0,120000.0
135,3,1,1,1,58,5700000000.0,190000.0
105,2,1,1,1,98,7770000000.0,259000.0
90,2,1,1,0,150,1000000000.0,33333.33
71,2,1,1,0,153,2800000000.0,93333.33
75,2,1,1,1,27,3300000000.0,110000.0
75,2,1,1,1,116,385000000.0,12833.33
79,2,1,1,1,118,550000000.0,18333.33
345,4,1,1,1,76,17000000000.0,566666.67
90,2,1,1,1,147,3250000000.0,108333.33
48,1,1,0,0,50,800000000.0,26666.67
110,2,1,1,1,106,12100000000.0,403333.33
82,2,1,1,1,75,1890000000.0,63000.0
44,1,0,0,0,109,1650000000.0,55000.0
58,1,1,1,1,162,2500000000.0,83333.33
117,2,1,1,1,151,7200000000.0,240000.0
96,2,1,1,1,147,3000000000.0,100000.0
108,2,1,1,1,147,5100000000.0,170000.0
134,2,1,1,1,97,940000000.0,31333.33
70,2,1,1,1,41,2160000000.0,72000.0
64,2,1,1,1,123,2240000000.0,74666.67
56,3,0,1,0,18,900000000.0,30000.0
57,1,0,1,0,11,9800000000.0,326666.67
68,2,1,1,1,158,2200000000.0,73333.33
55,1,1,1,1,153,2250000000.0,75000.0
43,1,0,1,1,75,900000000.0,30000.0
105,2,1,1,1,152,3800000000.0,126666.67
41,2,0,0,0,142,790000000.0,26333.33
78,2,1,1,1,169,1350000000.0,45000.0
110,2,1,1,1,155,5700000000.0,190000.0
92,2,1,1,1,123,4100000000.0,136666.67
96,2,1,1,1,58,6175000000.0,205833.33
108,2,1,1,1,120,3500000000.0,116666.67
76,2,0,1,1,169,1350000000.0,45000.0
80,2,1,1,1,69,4300000000.0,143333.33
105,2,0,0,0,153,3150000000.0,105000.0
75,1,0,1,0,63,750000000.0,25000.0
56,2,1,1,0,14,515000000.0,17166.67
50,1,0,0,0,20,1200000000.0,40000.0
40,1,1,1,0,75,830000000.0,27666.67
46,1,0,1,1,75,940000000.0,31333.33
93,2,1,1,1,75,2600000000.0,86666.67
530,4,1,1,1,40,79500000000.0,2650000.0
98,2,1,1,1,169,1950000000.0,65000.0
62,1,1,1,0,101,2100000000.0,70000.0
100,2,1,1,0,147,3800000000.0,126666.67
150,3,1,1,1,120,765000000.0,25500.0
270,4,1,1,0,76,13000000000.0,433333.33
50,1,0,1,0,84,710000000.0,23666.67
130,2,1,1,1,119,9500000000.0,316666.67
69,2,0,1,0,142,1400000000.0,46666.67
66,1,0,1,0,125,600000000.0,20000.0
90,2,1,1,1,108,690000000.0,23000.0
75,2,1,1,1,69,4590000000.0,153000.0
58,1,1,1,1,41,2200000000.0,73333.33
300,3,1,1,0,17,17000000000.0,566666.67
97,2,1,0,1,169,1900000000.0,63333.33
98,2,0,1,0,116,750000000.0,25000.0
73,2,1,1,0,116,375000000.0,12500.0
35,1,1,1,0,126,990000000.0,33000.0
85,2,1,1,0,112,2000000000.0,66666.67
105,2,1,1,1,153,3500000000.0,116666.67
55,1,1,1,0,162,2050000000.0,68333.33
40,1,0,1,1,85,810000000.0,27000.0
90,2,1,1,1,158,3750000000.0,125000.0
68,2,0,1,0,112,1500000000.0,50000.0
44,1,1,1,1,84,649000000.0,21633.33
130,2,1,1,1,157,18200000000.0,606666.67
68,2,0,0,1,112,1320000000.0,44000.0
90,2,1,1,1,107,4750000000.0,158333.33
73,1,1,1,0,151,7500000000.0,250000.0
64,2,0,1,0,152,1900000000.0,63333.33
82,2,1,1,1,26,1600000000.0,53333.33
51,1,0,1,0,142,850000000.0,28333.33
43,1,0,1,1,25,725000000.0,24166.67
65,1,1,1,1,123,2340000000.0,78000.0
68,1,0,0,0,69,4115000000.0,137166.67
65,2,1,0,1,7,1750000000.0,58333.33
59,1,1,1,1,153,2000000000.0,66666.67
155,3,1,1,1,58,13000000000.0,433333.33
58,1,1,1,1,123,2350000000.0,78333.33
72,2,0,0,0,116,380000000.0,12666.67
56,1,0,1,0,84,668000000.0,22266.67
90,2,1,1,1,27,3550000000.0,118333.33
93,2,1,1,1,152,2880000000.0,96000.0
84,2,1,1,1,152,2400000000.0,80000.0
107,2,1,1,1,116,550000000.0,18333.33
150,3,1,1,1,167,12750000000.0,425000.0
120,2,0,0,0,96,2600000000.0,86666.67
165,3,1,1,1,58,12300000000.0,410000.0
87,2,1,0,1,116,550000000.0,18333.33
76,2,1,1,0,152,1990000000.0,66333.33
83,2,1,1,1,152,2980000000.0,99333.33
115,2,1,1,1,27,3900000000.0,130000.0
115,2,1,1,1,76,6200000000.0,206666.67
85,2,1,0,1,4,2715000000.0,90500.0
50,2,0,1,0,85,730000000.0,24333.33
123,2,1,1,1,176,7630000000.0,254333.33
630,0,0,0,0,167,75600000000.0,2520000.0
115,2,1,0,1,154,950000000.0,31666.67
47,1,0,1,0,126,800000000.0,26666.67
40,1,0,1,0,142,750000000.0,25000.0
250,3,1,1,1,157,40000000000.0,1333333.33
85,2,0,1,1,154,850000000.0,28333.33
80,2,1,1,1,75,2220000000.0,74000.0
125,2,1,1,1,58,12500000000.0,416666.67
750,5,1,1,0,188,3500000000.0,116666.67
85,2,0,0,1,75,1885000000.0,62833.33
170,3,1,1,1,98,11800000000.0,393333.33
71,2,0,1,1,154,525000000.0,17500.0
105,2,1,1,1,154,920000000.0,30666.67
80,1,0,1,1,154,580000000.0,19333.33
95,2,1,1,1,154,930000000.0,31000.0
78,2,1,1,0,160,2500000000.0,83333.33
110,2,1,1,1,152,4070000000.0,135666.67
71,2,1,1,1,41,2950000000.0,98333.33
65,1,1,1,1,136,3490000000.0,116333.33
88,2,1,1,1,136,5200000000.0,173333.33
135,3,1,1,1,136,7500000000.0,250000.0
50,1,1,1,0,169,810000000.0,27000.0
42,1,0,1,0,190,920000000.0,30666.67
171,2,0,1,0,45,11500000000.0,383333.33
120,3,1,1,1,120,1750000000.0,58333.33
60,1,0,0,0,147,18000000000.0,600000.0
45,1,0,1,0,75,800000000.0,26666.67
55,1,0,1,0,142,1100000000.0,36666.67
72,2,0,1,0,142,1350000000.0,45000.0
72,2,1,1,1,112,1860000000.0,62000.0
100,2,1,1,1,158,5600000000.0,186666.67
63,1,1,1,1,112,1380000000.0,46000.0
61,1,0,0,1,112,1180000000.0,39333.33
253,4,1,1,1,76,11385000000.0,379500.0
90,2,1,1,1,108,690000000.0,23000.0
72,2,1,1,1,75,1850000000.0,61666.67
98,2,1,1,1,152,4080000000.0,136000.0
145,3,1,1,1,180,7900000000.0,263333.33
93,2,1,1,1,136,4950000000.0,165000.0
125,3,1,1,1,142,3500000000.0,116666.67
60,2,1,1,0,20,1620000000.0,54000.0
120,2,1,1,1,176,7200000000.0,240000.0
118,2,1,1,1,108,320000000.0,10666.67
89,2,1,1,1,123,3000000000.0,100000.0
62,1,1,1,1,85,1670000000.0,55666.67
80,2,1,1,1,107,2950000000.0,98333.33
77,2,0,1,1,20,1800000000.0,60000.0
72,2,0,0,0,14,950000000.0,31666.67
80,2,1,1,1,41,2980000000.0,99333.33
62,1,1,1,1,108,875000000.0,29166.67
115,2,1,1,1,136,6000000000.0,200000.0
94,2,0,1,0,52,3100000000.0,103333.33
91,2,1,1,1,116,465000000.0,15500.0
74,2,1,1,1,13,1700000000.0,56666.67
92,2,1,1,1,152,3200000000.0,106666.67
71,1,1,1,1,152,2300000000.0,76666.67
92,2,1,1,1,147,3300000000.0,110000.0
42,1,1,0,1,152,1760000000.0,58666.67
63,2,0,1,1,185,1800000000.0,60000.0
90,2,1,1,1,139,3300000000.0,110000.0
140,3,1,1,1,87,1792000000.0,59733.33
63,1,1,0,1,189,800000000.0,26666.67
81,2,1,1,1,153,3400000000.0,113333.33
55,1,1,1,1,153,2150000000.0,71666.67
98,2,1,1,1,159,5800000000.0,193333.33
84,2,1,1,1,152,2410000000.0,80333.33
92,2,1,1,1,152,2900000000.0,96666.67
86,2,1,1,1,146,421000000.0,14033.33
56,1,1,1,1,152,1890000000.0,63000.0
90,2,1,1,1,108,1315000000.0,43833.33
48,1,0,0,0,66,950000000.0,31666.67
80,2,1,1,1,123,2800000000.0,93333.33
120,2,1,1,1,128,1536000000.0,51200.0
39,1,1,0,1,112,1170000000.0,39000.0
80,2,1,1,1,75,2100000000.0,70000.0
190,3,1,1,1,106,15200000000.0,506666.67
210,3,1,1,1,78,34560000000.0,1152000.0
90,2,1,1,1,27,3590000000.0,119666.67
75,2,0,0,1,116,398000000.0,13266.67
67,1,1,1,0,123,2150000000.0,71666.67
72,2,1,1,1,34,2900000000.0,96666.67
93,2,1,1,1,120,2300000000.0,76666.67
119,2,1,1,1,153,4950000000.0,165000.0
62,2,1,1,1,123,2200000000.0,73333.33
65,1,1,1,1,152,1880000000.0,62666.67
320,5,0,0,0,143,28000000000.0,933333.33
145,5,0,0,0,75,5000000000.0,166666.67
75,2,0,0,0,116,395000000.0,13166.67
73,2,1,1,0,10,850000000.0,28333.33
62,2,0,1,0,123,2300000000.0,76666.67
149,3,1,1,1,116,2100000000.0,70000.0
68,2,0,1,1,123,2050000000.0,68333.33
75,2,1,1,0,153,2480000000.0,82666.67
133,5,0,0,0,75,4700000000.0,156666.67
63,2,1,1,0,123,1880000000.0,62666.67
58,1,1,1,1,121,500000000.0,16666.67
67,1,1,1,1,76,6700000000.0,223333.33
70,1,1,1,1,152,2270000000.0,75666.67
135,3,1,1,1,106,9000000000.0,300000.0
122,4,1,0,1,12,2400000000.0,80000.0
80,2,1,1,1,152,2590000000.0,86333.33
55,1,1,1,1,123,2750000000.0,91666.67
86,2,1,1,0,152,3100000000.0,103333.33
30,0,0,1,0,112,500000000.0,16666.67
88,2,1,1,1,158,4500000000.0,150000.0
220,3,1,1,1,76,13500000000.0,450000.0
102,2,1,1,0,148,2950000000.0,98333.33
97,2,1,1,1,58,6000000000.0,200000.0
150,3,1,1,1,176,11000000000.0,366666.67
64,1,1,1,0,9,645000000.0,21500.0
62,2,0,1,0,123,2300000000.0,76666.67
100,2,1,1,1,152,4200000000.0,140000.0
97,2,1,1,1,152,3300000000.0,110000.0
80,2,1,1,1,152,3950000000.0,131666.67
53,1,0,1,1,101,2300000000.0,76666.67
68,2,1,1,1,112,1680000000.0,56000.0
105,2,1,1,0,52,4300000000.0,143333.33
70,2,1,1,0,123,2300000000.0,76666.67
86,2,1,1,1,27,4300000000.0,143333.33
62,1,0,1,0,25,682000000.0,22733.33
40,2,0,0,0,142,830000000.0,27666.67
57,1,1,0,1,80,1700000000.0,56666.67
140,3,1,1,1,76,7700000000.0,256666.67
40,1,0,1,0,126,790000000.0,26333.33
35,1,1,1,0,142,780000000.0,26000.0
112,2,1,1,1,58,8610000000.0,287000.0
140,3,1,1,1,136,8000000000.0,266666.67
48,1,0,0,1,49,1280000000.0,42666.67
70,2,1,1,1,123,2800000000.0,93333.33
175,3,1,1,1,78,17000000000.0,566666.67
135,2,1,1,1,44,8100000000.0,270000.0
45,1,0,1,0,80,880000000.0,29333.33
50,1,1,1,0,20,1250000000.0,41666.67
61,1,1,1,1,27,2000000000.0,66666.67
47,1,1,1,0,142,1050000000.0,35000.0
210,3,1,1,1,51,33600000000.0,1120000.0
82,2,0,0,1,116,455000000.0,15166.67
72,2,0,0,0,121,2376000000.0,79200.0
65,2,0,1,0,53,1900000000.0,63333.33
44,1,0,1,0,75,945000000.0,31500.0
58,1,0,1,0,20,1270000000.0,42333.33
127,2,1,1,1,161,2500000000.0,83333.33
124,3,1,1,1,58,7700000000.0,256666.67
65,2,1,1,1,152,2350000000.0,78333.33
110,2,1,1,1,58,8660000000.0,288666.67
200,4,1,1,1,106,15000000000.0,500000.0
240,3,1,1,0,45,34560000000.0,1152000.0
75,2,0,0,1,116,330000000.0,11000.0
130,1,1,1,1,112,1280000000.0,42666.67
72,2,0,0,0,122,300000000.0,10000.0
101,2,1,1,1,76,5200000000.0,173333.33
82,2,1,1,1,123,3300000000.0,110000.0
150,3,1,1,0,45,11760000000.0,392000.0
48,1,0,0,0,25,740000000.0,24666.67
106,2,1,1,1,51,4450000000.0,148333.33
205,3,1,1,1,51,20000000000.0,666666.67
125,2,1,1,1,58,1125000000.0,37500.0
85,2,1,1,1,147,2900000000.0,96666.67
220,4,1,1,0,20,15000000000.0,500000.0
104,2,0,0,0,152,4080000000.0,136000.0
99,2,1,1,1,152,3900000000.0,130000.0
165,3,1,1,1,151,18150000000.0,605000.0
98,2,1,1,1,118,650000000.0,21666.67
71,2,0,1,1,147,2150000000.0,71666.67
104,2,1,1,1,120,3500000000.0,116666.67
102,2,1,1,1,152,4000000000.0,133333.33
112,2,1,1,1,152,5400000000.0,180000.0
80,1,0,1,0,154,550000000.0,18333.33
69,2,1,1,1,75,1700000000.0,56666.67
135,3,1,1,1,136,9000000000.0,300000.0
44,1,0,1,0,126,1000000000.0,33333.33
80,2,1,1,0,147,2480000000.0,82666.67
80,2,1,1,1,120,750000000.0,25000.0
60,1,0,0,0,116,300000000.0,10000.0
60,1,0,0,0,116,300000000.0,10000.0
108,2,1,1,1,136,8600000000.0,286666.67
150,2,1,1,1,98,8200000000.0,273333.33
78,2,0,0,0,116,780000000.0,26000.0
77,2,1,1,0,54,470000000.0,15666.67
160,5,1,1,0,176,18000000000.0,600000.0
106,2,1,1,1,63,2340000000.0,78000.0
135,3,1,1,1,163,5600000000.0,186666.67
102,3,0,0,1,12,4300000000.0,143333.33
68,2,1,1,1,123,2150000000.0,71666.67
136,3,1,1,1,136,11000000000.0,366666.67
77,2,1,1,1,75,1680000000.0,56000.0
84,2,0,1,1,191,588000000.0,19600.0
69,1,1,1,1,145,890000000.0,29666.67
55,1,1,1,1,14,797500000.0,26583.33
94,2,1,1,1,153,4100000000.0,136666.67
120,3,1,1,1,120,295000000.0,9833.33
90,2,1,1,1,120,290000000.0,9666.67
60,1,1,1,1,120,295000000.0,9833.33
54,1,0,1,0,25,760000000.0,25333.33
144,3,1,1,1,58,7250000000.0,241666.67
80,2,0,0,0,116,380000000.0,12666.67
110,3,1,1,1,113,6550000000.0,218333.33
55,2,0,1,0,176,2150000000.0,71666.67
65,2,0,1,0,123,1900000000.0,63333.33
60,2,1,1,1,142,1520000000.0,50666.67
69,2,1,1,0,14,980000000.0,32666.67
180,4,1,1,1,120,2720000000.0,90666.67
180,2,1,1,0,116,2100000000.0,70000.0
110,3,1,1,1,113,6550000000.0,218333.33
130,2,0,1,0,101,6300000000.0,210000.0
82,2,1,1,1,58,7000000000.0,233333.33
128,3,1,1,1,58,9200000000.0,306666.67
85,2,1,1,1,51,6100000000.0,203333.33
68,1,1,0,1,6,1400000000.0,46666.67
110,3,1,1,1,163,6550000000.0,218333.33
94,2,0,0,1,116,680000000.0,22666.67
42,1,0,0,0,104,640000000.0,21333.33
63,1,1,1,1,123,2200000000.0,73333.33
62,1,0,0,1,116,350000000.0,11666.67
155,3,1,1,1,76,13950000000.0,465000.0
65,2,1,1,1,5,1550000000.0,51666.67
138,3,1,1,1,76,9500000000.0,316666.67
135,3,1,1,1,20,3440000000.0,114666.67
135,3,1,1,1,20,3440000000.0,114666.67
71,1,0,1,1,118,540000000.0,18000.0
175,3,1,1,1,87,10500000000.0,350000.0
145,3,1,1,1,151,10500000000.0,350000.0
285,4,1,1,1,151,28500000000.0,950000.0
125,3,1,1,1,151,11250000000.0,375000.0
115,2,1,1,1,151,12000000000.0,400000.0
59,1,1,1,1,14,708000000.0,23600.0
89,3,1,1,1,116,430000000.0,14333.33
78,2,1,0,1,75,2250000000.0,75000.0
65,1,1,1,1,116,340000000.0,11333.33
78,2,1,1,1,116,480000000.0,16000.0
82,2,1,1,1,27,3000000000.0,100000.0
125,2,0,1,0,58,1550000000.0,51666.67
60,2,0,1,1,179,1280000000.0,42666.67
57,2,0,1,0,142,1200000000.0,40000.0
66,2,0,1,0,5,1120000000.0,37333.33
80,2,1,1,1,153,3000000000.0,100000.0
46,1,1,1,1,152,1700000000.0,56666.67
80,2,1,1,1,41,3000000000.0,100000.0
73,2,1,1,1,158,3060000000.0,102000.0
115,2,0,0,0,109,5175000000.0,172500.0
65,2,1,1,0,163,1950000000.0,65000.0
72,2,1,1,1,158,2550000000.0,85000.0
80,2,1,1,1,158,3000000000.0,100000.0
80,2,1,1,1,27,3000000000.0,100000.0
97,2,1,1,1,101,4000000000.0,133333.33
150,3,1,1,1,106,11000000000.0,366666.67
175,3,1,1,1,148,7800000000.0,260000.0
74,1,0,1,1,116,480000000.0,16000.0
157,3,1,1,1,94,10200000000.0,340000.0
92,2,1,1,1,53,3350000000.0,111666.67
190,3,1,1,1,119,12350000000.0,411666.67
110,2,1,1,1,119,8800000000.0,293333.33
50,1,0,1,0,121,1100000000.0,36666.67
197,3,1,1,1,94,15563000000.0,518766.67
107,2,1,1,1,31,8600000000.0,286666.67
78,2,1,1,1,51,7200000000.0,240000.0
46,1,1,1,1,27,1950000000.0,65000.0
112,2,1,1,1,91,8400000000.0,280000.0
60,1,0,1,0,181,1500000000.0,50000.0
128,3,1,1,1,94,6700000000.0,223333.33
193,3,1,1,1,87,13000000000.0,433333.33
120,2,1,1,1,106,9000000000.0,300000.0
115,2,1,1,1,60,8150000000.0,271666.67
95,2,1,1,1,158,3300000000.0,110000.0
92,2,1,1,1,27,3400000000.0,113333.33
71,2,1,1,0,153,2000000000.0,66666.67
95,2,1,1,1,32,1750000000.0,58333.33
40,1,0,1,0,142,630000000.0,21000.0
52,1,1,1,1,123,2360000000.0,78666.67
84,2,1,1,1,142,1900000000.0,63333.33
80,2,1,1,1,13,1800000000.0,60000.0
58,1,0,1,0,142,715000000.0,23833.33
68,2,1,1,1,152,2270000000.0,75666.67
90,2,1,1,1,158,3350000000.0,111666.67
65,1,0,1,0,133,1400000000.0,46666.67
200,2,0,0,0,135,2850000000.0,95000.0
72,2,1,1,1,13,1670000000.0,55666.67
80,2,1,1,1,126,1800000000.0,60000.0
71,2,1,1,1,13,1650000088.0,55000.0
86,2,1,1,1,13,1980000000.0,66000.0
75,2,0,1,1,116,345000000.0,11500.0
54,1,1,1,1,153,22500000003.0,750000.0
60,1,1,1,1,147,1960000000.0,65333.33
105,3,1,1,1,41,5830000000.0,194333.33
72,2,1,1,1,1,3350000000.0,111666.67
186,3,1,1,1,119,9300000000.0,310000.0
110,2,1,1,1,69,6050000000.0,201666.67
90,2,1,1,1,158,3350000000.0,111666.67
84,2,1,1,1,72,855000000.0,28500.0
53,1,0,0,0,77,450000000.0,15000.0
63,3,0,1,0,74,1450000000.0,48333.33
53,1,0,1,0,152,1470000000.0,49000.0
105,2,1,1,1,158,3500000000.0,116666.67
100,2,1,1,1,136,4550000000.0,151666.67
93,2,1,1,1,136,3900000000.0,130000.0
83,3,0,0,0,18,1286500000.0,42883.33
135,3,1,1,1,136,7500000000.0,250000.0
65,1,0,0,1,136,3490000000.0,116333.33
100,2,1,1,1,136,4480000000.0,149333.33
80,2,0,0,0,32,750000000.0,25000.0
90,2,1,1,1,136,5250000000.0,175000.0
73,2,1,1,1,27,1900000000.0,63333.33
82,2,1,1,1,152,3600000000.0,120000.0
148,3,1,1,1,176,8140000000.0,271333.33
90,2,1,0,1,152,3150000000.0,105000.0
112,2,1,1,1,33,7000000000.0,233333.33
45,1,0,0,1,169,8900000000.0,296666.67
70,2,1,1,0,101,1850000000.0,61666.67
107,2,1,1,1,98,7597000000.0,253233.33
37,1,1,1,1,175,1180000000.0,39333.33
65,1,1,1,1,75,1725000000.0,57500.0
76,2,1,1,1,147,2850000000.0,95000.0
66,2,0,1,0,192,1000000000.0,33333.33
130,3,1,1,1,120,865000000.0,28833.33
63,3,1,1,0,190,1200000000.0,40000.0
75,2,0,1,0,187,500000000.0,16666.67
52,1,1,0,0,75,1200000000.0,40000.0
86,3,0,1,1,116,275000000.0,9166.67
58,1,0,0,1,116,246000000.0,8200.0
76,2,1,1,1,153,2600000000.0,86666.67
54,0,0,0,0,154,470000000.0,15666.67
140,3,1,1,1,36,6300000000.0,210000.0
74,2,0,0,1,116,313000000.0,10433.33
186,3,1,1,1,157,15000000000.0,500000.0
140,3,1,1,1,97,8400000000.0,280000.0
114,2,1,1,1,120,4000000000.0,133333.33
51,1,0,0,1,112,1100000000.0,36666.67
180,3,1,1,1,78,14000000000.0,466666.67
70,1,1,1,1,123,3500000000.0,116666.67
120,3,1,1,1,143,5400000000.0,180000.0
137,3,1,1,1,123,6850000000.0,228333.33
92,2,1,1,1,152,3220000000.0,107333.33
45,1,1,1,0,153,1650000000.0,55000.0
68,2,0,1,1,183,1000000000.0,33333.33
80,2,1,1,1,123,3760000000.0,125333.33
85,2,0,1,1,27,3200000000.0,106666.67
88,2,1,1,1,27,4000000000.0,133333.33
118,2,1,1,1,97,7080000000.0,236000.0
180,3,1,1,0,94,10800000000.0,360000.0
60,1,1,1,0,153,1860000000.0,62000.0
80,2,0,1,1,161,410000000.0,13666.67
86,2,0,1,0,191,520000000.0,17333.33
123,3,1,1,1,157,12500000000.0,416666.67
148,3,1,1,1,36,6000000000.0,200000.0
80,2,1,1,1,112,2250000000.0,75000.0
58,1,0,0,1,116,325000000.0,10833.33
55,1,1,1,1,123,2300000000.0,76666.67
60,1,1,1,1,153,1950000000.0,65000.0
133,3,1,0,1,151,10000000000.0,333333.33
94,2,0,1,1,32,595000000.0,19833.33
68,2,0,1,1,25,1258000000.0,41933.33
61,2,0,1,0,14,460000000.0,15333.33
75,2,1,1,1,153,2650000000.0,88333.33
81,2,1,1,1,153,4455000000.0,148500.0
74,2,1,1,1,97,4070000000.0,135666.67
97,2,1,1,1,152,2700000000.0,90000.0
94,2,1,1,1,106,8450000000.0,281666.67
113,3,1,1,1,112,3170000000.0,105666.67
63,1,1,1,0,53,1890000000.0,63000.0
86,2,1,1,1,158,3500000000.0,116666.67
83,2,1,1,1,106,6800000000.0,226666.67
75,2,0,0,0,116,365000000.0,12166.67
105,2,1,1,1,40,5600000000.0,186666.67
82,2,0,1,1,116,360000000.0,12000.0
